股票代码,pid
300503,52329
300504,17291
300505,51554
300506,27393
300507,17153
300508,35002
300509,52746
300510,20203
300511,35847
300512,40459
300513,44676
300514,45679
300515,11320
300516,52315
300517,36259
300518,31217
300519,6425
300520,8951
300521,38259
300522,31130
300523,35344
300525,30113
300526,13588
300527,48466
300528,36391
300529,22447
300530,47713
300531,15619
300532,15635
300533,39820
300534,8104
300535,34209
300536,52863
300537,23256
300538,12273
300539,31261
300540,6886
300541,7804
300542,10615
300543,44476
300545,5387
300546,1226
300547,3629
300548,50136
300549,42517
300550,41648
300551,47236
300552,17224
300553,13404
300554,19242
300555,27476
300556,45037
300557,48823
300558,4731
300559,41010
300560,25581
300561,20723
300562,20338
300563,42215
300564,16532
300565,45115
300566,36848
300567,23472
300568,786
300569,41784
300570,50650
300571,5152
300572,29076
300573,14496
300575,53278
300576,3140
300577,33969
300578,37102
300579,28484
300580,44642
300581,29353
300582,44513
300583,36913
300584,43245
300585,41538
300586,28102
300587,41059
300588,31672
300589,35392
300590,20585
300591,5541
300592,49307
300593,38530
300594,42065
300595,43408
300596,35680
300597,51798
300598,31301
300599,26581
300600,47551
300601,614
300602,9505
300603,36865
300604,28570
300605,51735
300606,19867
300607,409
300608,1191
300609,6128
300610,50542
300611,9097
300612,32512
300613,13891
300615,1547
300616,44788
300617,30465
300618,17928
300619,44187
300620,4433
300621,21849
300622,26282
300623,53421
300624,53019
300625,35054
300626,31388
300627,45690
300628,9801
300629,43763
300630,26751
300631,43120
300632,26326
300633,46228
300634,21563
300635,9534
300636,23320
300637,52693
300638,47085
300639,7678
300640,2058
300641,5391
300642,38927
300643,9346
300644,27674
300645,53540
300647,48126
300648,47893
300649,47554
300650,17599
300651,50877
300652,2818
300653,44441
300654,39568
300655,21950
300656,52562
300657,301
300658,3570
300659,23987
300660,13288
300661,51775
300662,2174
300663,20094
300664,13927
300665,50560
300666,33210
300667,11035
300668,40369
300669,29542
300670,20229
300671,4506
300672,20568
300673,32990
300674,27037
300675,17046
300676,19897
300677,11256
300678,16413
300679,15000
300680,18600
300681,28320
300682,24938
300683,26772
300684,52886
300685,27910
300686,44718
300687,44103
300688,24371
300689,41251
300690,45021
300691,8292
300692,37391
300693,41086
300694,18001
300695,822
300696,4917
300697,28610
300698,34432
300699,34338
300700,13610
300701,53290
300702,14829
300703,50271
300705,45275
300706,28066
300707,30223
300708,18832
300709,45011
300710,44353
300711,17646
300712,45947
300713,49634
300715,48770
300716,18354
300717,44085
300718,29767
300719,28657
300720,29111
300721,16243
300722,19422
300723,52494
300724,46263
300725,20926
300726,29204
300727,47206
300729,33548
300730,34109
300731,24433
300732,38949
300733,18018
300735,15011
300736,18870
300737,21118
300738,44148
300739,27549
300740,1445
300741,771
300742,24683
300743,46698
300745,7114
300746,45048
300747,27447
300748,41135
300749,46877
300750,21845
300751,42584
300752,37104
300753,10813
300755,24502
300756,3385
300757,27054
300758,13439
300759,2122
300760,35153
300761,10682
300762,5757
300763,16633
300765,45558
300766,20712
300767,21090
300768,23160
300769,10055
300770,11644
300771,27280
300772,54122
300773,28472
300776,9785
300777,6786
300778,5380
300779,1136
300780,53824
300781,22509
300782,42061
300783,5895
300785,23848
300786,2371
300787,32092
300788,5593
300789,39410
300790,33779
300791,33478
300792,30525
300793,51300
300795,48364
300796,12410
300797,3625
300798,37441
300799,42521
300800,13039
300801,42379
300802,8954
300803,13975
300805,50126
300806,7489
300808,308
430142,19433
430198,30374
430223,28512
430229,14080
430372,19877
430447,26091
430515,49646
430532,52236
430539,6736
600000,24545
600004,52979
600006,4466
600007,2453
600008,37353
600009,47119
600010,23027
600011,49447
600012,14072
600015,3088
600016,7348
600017,22234
600018,35055
600019,22466
600020,27926
600021,8218
600022,11128
600023,20258
600025,170
600026,12739
600027,21305
600028,11645
600029,14077
600030,13152
600031,36564
600033,16657
600035,2633
600036,24114
600037,34080
600038,1575
600039,4835
600048,41137
600050,32766
600051,8765
600052,34493
600053,46322
600054,17876
600055,34231
600056,41291
600057,20136
600058,6702
600059,38170
600060,45805
600061,12889
600062,22997
600063,922
600064,26833
600066,16130
600067,34293
600068,3974
600069,41325
600070,22152
600071,39763
600072,11485
600073,20441
600075,14007
600076,29951
600077,44409
600078,19426
600079,31099
600080,5034
600081,29553
600082,38715
600083,30156
600084,27502
600085,38204
600086,26136
600088,29828
600089,31221
600090,49377
600091,3827
600093,10744
600094,2052
600095,32943
600096,8878
600097,9344
600098,24537
600099,45078
600100,26414
600101,22948
600103,9713
600104,37745
600105,2059
600106,4203
600107,31929
600108,23121
600109,52385
600110,13209
600111,53013
600112,9301
600113,37908
600114,11751
600115,1526
600116,9236
600117,53160
600118,38822
600119,18201
600120,4021
600121,7538
600122,46296
600123,17081
600125,45102
600126,25940
600127,3996
600128,38118
600129,31863
600130,29215
600131,27478
600132,707
600133,36663
600135,48645
600136,49656
600137,13331
600138,557
600139,4000
600141,37134
600143,38827
600146,53584
600148,27486
600149,35067
600150,37060
600151,19568
600152,22960
600153,53062
600155,6730
600156,38932
600157,38908
600158,24201
600159,52666
600160,963
600161,5300
600162,53527
600163,49831
600165,2586
600166,29252
600167,4199
600168,2536
600169,48138
600170,12698
600171,14552
600172,12083
600173,14055
600175,38031
600176,8286
600177,30297
600178,10576
600179,22401
600180,46079
600182,20283
600183,1456
600184,53817
600185,42839
600186,43977
600187,43210
600188,13608
600189,52945
600190,47701
600191,38639
600192,13128
600193,2805
600195,28079
600196,5357
600197,38198
600198,26537
600199,50460
600200,17411
600201,32620
600202,29587
600203,54228
600206,44472
600207,17369
600208,33938
600209,36910
600210,26271
600211,36015
600212,47354
600213,29771
600215,42976
600216,47791
600217,33506
600218,4339
600219,11935
600220,14155
600221,550
600222,22715
600223,4420
600225,17813
600226,20967
600227,24135
600228,14603
600229,9462
600230,28801
600231,30484
600232,45894
600233,14341
600234,6012
600235,26648
600236,17944
600237,43622
600238,18926
600239,40875
600241,1745
600242,2813
600243,42115
600246,13994
600247,24662
600248,12041
600249,52529
600250,8649
600251,50698
600252,6962
600255,42720
600256,25108
600257,51174
600258,9728
600259,10213
600260,42526
600261,46235
600262,24073
600265,1296
600266,14130
600267,483
600268,47016
600269,11175
600271,20951
600272,7054
600273,7380
600275,26682
600276,51504
600277,39162
600278,6402
600279,39541
600280,23252
600281,26638
600282,53249
600283,9236
600285,47867
600287,2077
600288,13386
600289,31703
600290,26308
600291,37538
600292,51050
600293,22248
600295,438
600297,25646
600298,46639
600299,3752
600300,6943
600301,13687
600302,14797
600303,39616
600305,51453
600306,17357
600307,28697
600308,41273
600309,529
600310,14389
600311,13211
600312,1018
600313,38517
600315,48311
600316,11339
600317,52830
600318,51939
600319,19132
600320,30435
600321,2478
600322,14837
600323,36146
600325,49610
600326,35342
600327,28845
600328,16843
600329,29918
600330,42139
600331,26620
600332,21847
600333,27300
600335,8202
600336,17454
600337,16114
600338,24774
600339,27411
600340,50003
600343,4582
600345,20657
600346,33247
600348,895
600350,46245
600351,26143
600352,14444
600353,29744
600355,52855
600356,47852
600358,45573
600359,5102
600360,38235
600361,26273
600362,17155
600363,26714
600365,50246
600366,51485
600367,25441
600368,22708
600369,14879
600370,2038
600371,31367
600372,24616
600373,33442
600375,11966
600376,48981
600377,2887
600378,14557
600379,23190
600380,33213
600381,26339
600382,13752
600383,17397
600385,39099
600386,38540
600387,15190
600388,40918
600389,36405
600390,18724
600391,52092
600392,36312
600393,45457
600395,45709
600396,8632
600397,10025
600398,31849
600399,17541
600400,42412
600403,10663
600405,51895
600406,17367
600408,30911
600409,51100
600410,21620
600415,45775
600416,31543
600418,46768
600419,23436
600420,44727
600421,40937
600422,48295
600423,54150
600425,36336
600426,13859
600428,8658
600429,23036
600433,46935
600435,30738
600436,39740
600438,10822
600439,21428
600444,52727
600446,42797
600448,34830
600449,10504
600452,43602
600456,38642
600458,48733
600459,26201
600460,28273
600461,43856
600462,30829
600463,13962
600466,30124
600467,11910
600468,16362
600469,10482
600470,53054
600475,2369
600476,16403
600477,47663
600478,7679
600479,34512
600480,7574
600481,51568
600482,48848
600483,48015
600485,35740
600486,48317
600487,51780
600488,18458
600489,12797
600490,36561
600491,33026
600493,42390
600495,35866
600496,51099
600497,10986
600498,48823
600499,4681
600501,17897
600502,1871
600503,6881
600505,18145
600506,48351
600507,8186
600508,5470
600509,41654
600510,51373
600511,20445
600512,16875
600513,41262
600515,18979
600516,35387
600517,19659
600518,22275
600519,22994
600520,33447
600521,52041
600522,26241
600523,17231
600525,46543
600526,14600
600527,31785
600528,43838
600529,6396
600530,45738
600531,32241
600532,43369
600533,8401
600535,13980
600536,3703
600537,53454
600538,17669
600539,12437
600540,40992
600543,22514
600545,37392
600546,2395
600547,51867
600548,12841
600549,46364
600550,50755
600551,35013
600552,23510
600555,29311
600556,3788
600557,1420
600558,35754
600559,4484
600560,41708
600561,30150
600562,9163
600563,40250
600565,22294
600566,15207
600567,8869
600568,37800
600569,27693
600570,15253
600571,21921
600572,18578
600573,35277
600575,19280
600576,49455
600577,31049
600578,15544
600579,33100
600580,28788
600581,16151
600582,41297
600583,43240
600584,37693
600585,25037
600586,11812
600587,40023
600588,6972
600589,16611
600590,17575
600592,813
600593,54056
600594,12015
600595,536
600596,34842
600597,40440
600598,23414
600599,32517
600600,54006
600601,2594
600602,37437
600603,21729
600604,54215
600605,38229
600606,48623
600608,15055
600609,6108
600611,45738
600612,35448
600614,12352
600615,10239
600616,10942
600617,10745
600618,37960
600619,36868
600620,1161
600621,32514
600622,14883
600623,33342
600624,18675
600626,23005
600628,45622
600629,51935
600630,302
600633,45303
600634,32419
600635,45738
600636,25778
600637,1891
600638,43466
600639,31466
600640,14961
600641,40292
600642,10834
600643,5775
600644,14706
600645,48013
600647,4257
600648,26634
600649,22503
600650,1748
600652,32359
600653,37659
600654,23727
600655,20832
600657,53741
600658,39130
600660,2870
600661,10416
600662,45760
600663,51981
600664,40967
600665,25144
600666,4842
600667,21197
600668,43121
600671,50824
600673,43556
600674,43126
600675,12712
600676,24758
600677,30825
600678,39132
600679,6810
600681,51041
600682,34496
600683,23278
600684,9554
600685,3840
600686,15170
600687,36649
600688,49283
600689,43631
600690,51367
600691,13878
600692,15917
600693,12622
600694,33224
600695,43518
600696,6801
600697,1737
600698,52358
600699,7765
600701,50839
600702,32282
600703,23233
600704,40444
600705,48380
600707,36665
600708,2943
600710,38427
600711,31930
600712,52804
600713,39283
600714,5815
600715,23484
600716,16220
600717,16526
600718,33505
600719,33689
600720,8848
600721,34514
600723,23751
600724,44801
600725,30440
600726,21484
600727,30995
600728,45063
600729,53293
600730,15968
600731,24399
600732,9084
600733,21806
600734,39986
600735,16542
600736,4348
600737,30860
600738,5933
600739,42247
600740,33383
600741,37745
600742,34960
600743,33958
600744,12075
600745,12583
600746,33118
600747,24767
600748,8070
600749,43783
600750,2051
600751,49595
600753,8702
600754,11296
600755,44968
600756,12628
600757,20360
600758,15394
600759,18089
600760,4560
600761,35139
600763,11779
600764,41994
600765,4592
600766,51335
600767,40592
600768,40092
600769,6894
600770,22325
600771,1860
600773,28511
600774,14741
600775,8696
600776,42157
600777,39437
600778,20160
600779,43066
600780,17271
600781,43271
600782,15044
600783,6543
600784,20843
600785,12962
600787,40173
600789,33486
600790,22137
600791,23369
600792,16152
600793,5861
600794,41519
600795,29988
600796,16851
600797,38218
600798,42224
600800,38750
600801,13542
600802,21356
600803,47120
600804,4862
600805,53614
600807,37502
600808,8364
600809,3119
600810,46538
600811,9122
600812,44404
600814,39925
600815,5921
600816,15729
600817,52095
600818,36589
600819,28149
600820,11021
600821,38046
600822,21151
600823,31673
600824,27914
600825,43094
600826,48050
600827,3153
600828,21507
600829,25419
600830,33014
600831,47394
600833,48386
600834,25551
600835,52728
600836,22796
600837,29432
600838,53917
600839,9265
600841,31224
600843,187
600844,22586
600845,17061
600846,41607
600847,31342
600848,14212
600850,49664
600851,16612
600853,47797
600854,12108
600855,4146
600856,44237
600857,27139
600858,31343
600859,12748
600860,31917
600861,54058
600862,36118
600863,40643
600864,53165
600865,27895
600866,12124
600867,11002
600868,50082
600869,13564
600870,7717
600871,2901
600872,32842
600873,32696
600874,1119
600875,52747
600876,42729
600877,49261
600879,52386
600880,4855
600881,19770
600882,51971
600883,4810
600884,34582
600885,23951
600886,5820
600887,2696
600888,37580
600889,46633
600890,14675
600891,53583
600892,21695
600893,44246
600894,50187
600895,21742
600896,50684
600897,1282
600898,45609
600900,36760
600901,34627
600903,21780
600908,26077
600909,37373
600917,33204
600919,49433
600926,13116
600929,24802
600933,50188
600936,24430
600939,42457
600958,49538
600959,746
600960,44100
600961,6963
600962,24220
600963,12624
600965,32710
600966,5117
600967,948
600968,43401
600969,41546
600970,20598
600971,18498
600973,11257
600975,18754
600976,48295
600977,13045
600978,40591
600979,39912
600980,31887
600981,30314
600982,5055
600983,3817
600984,3789
600985,21929
600986,52553
600987,30500
600988,48090
600989,36114
600990,43253
600992,50679
600993,1338
600995,43566
600996,24188
600997,4289
600998,17151
600999,11504
601000,49058
601001,34914
601002,37402
601003,50535
601005,19275
601006,52708
601007,10191
601008,25025
601009,54092
601010,33588
601011,7316
601012,41762
601015,50098
601016,31657
601018,10248
601019,24232
601020,47706
601021,42886
601028,31384
601038,29402
601058,3527
601066,8251
601068,42506
601069,31879
601077,39491
601086,23218
601088,36379
601098,42074
601099,34130
601100,45252
601101,51736
601107,45550
601108,8558
601111,21631
601113,6360
601116,38562
601117,50218
601118,29279
601126,24884
601127,28504
601128,43073
601137,37229
601138,39561
601139,41735
601155,31097
601158,22313
601162,11581
601163,19064
601166,850
601168,2229
601169,11436
601177,6264
601179,21657
601186,20082
601188,27717
601198,37524
601199,52499
601200,12363
601208,23838
601211,38887
601212,31811
601216,26641
601218,36655
601222,31083
601225,38774
601226,21645
601228,12634
601229,52505
601231,6975
601233,15616
601236,22241
601238,26645
601258,18958
601288,13795
601298,23186
601311,4624
601318,48527
601326,31190
601328,51628
601330,39493
601333,52987
601336,32896
601339,12887
601360,3473
601366,38289
601368,31092
601369,31792
601375,44730
601377,39265
601388,52859
601390,31731
601398,39029
601500,38806
601515,47136
601518,3904
601519,15225
601555,23384
601558,52180
601566,42966
601567,20095
601577,34374
601579,9818
601588,46327
601595,26286
601598,24450
601599,6691
601600,35954
601601,12424
601606,31912
601607,36988
601608,13853
601611,7465
601615,16349
601616,3697
601618,4183
601619,26377
601628,26938
601633,29456
601636,22242
601666,39703
601668,6618
601669,33157
601677,1629
601678,789
601688,5177
601698,35937
601699,20432
601717,52512
601718,4325
601727,44391
601766,36605
601777,12566
601788,54052
601789,43159
601798,45178
601799,35780
601800,5516
601801,52326
601808,47073
601811,3477
601818,27973
601828,32543
601838,29990
601857,5903
601858,33807
601860,41903
601865,20509
601866,12283
601869,1332
601872,18071
601877,43976
601878,48152
601880,24864
601881,23959
601882,10150
601886,46588
601888,33755
601890,25661
601898,31376
601899,6668
601900,24015
601901,31799
601908,50159
601916,20677
601918,24056
601919,13470
601928,16214
601929,34546
601933,14321
601939,854
601949,3389
601952,50362
601958,29967
601965,21605
601966,38571
601968,12382
601969,8849
601975,8099
601985,41506
601988,36045
601989,21196
601990,52668
601991,36656
601992,24443
601996,20176
601997,42939
601998,53067
601999,51700
603000,7289
603001,47439
603002,19642
603003,29522
603005,21680
603006,30474
603007,40528
603008,15700
603009,21035
603010,24530
603011,40185
603012,11889
603013,46415
603015,22486
603016,42246
603017,44552
603018,44838
603019,39245
603020,26975
603021,23940
603022,3947
603023,39715
603025,40105
603026,38144
603027,32469
603028,14922
603029,52200
603030,30119
603031,39079
603032,1960
603033,33172
603035,20777
603036,17770
603037,10713
603038,51712
603039,45881
603040,53392
603041,38330
603042,13592
603043,31994
603045,20560
603050,28796
603055,21225
603056,34589
603058,1013
603059,54281
603060,13236
603063,3754
603066,48314
603067,25200
603068,36385
603069,21599
603076,9998
603077,18812
603078,34233
603079,27112
603080,6118
603081,36515
603083,43875
603085,11640
603086,10426
603088,10918
603089,41917
603090,31125
603093,6215
603096,35105
603098,36238
603099,50506
603100,54166
603101,21911
603103,16318
603105,8700
603106,28470
603108,40692
603110,20060
603111,51875
603113,1679
603115,1395
603116,35292
603117,14832
603118,4027
603121,24828
603123,29881
603126,51420
603127,50263
603128,25217
603129,39836
603131,9370
603133,5766
603136,2658
603138,20933
603139,316
603156,18342
603157,27183
603158,33311
603159,38091
603160,2213
603161,3654
603165,5245
603166,9136
603167,30190
603168,5331
603169,2654
603177,46273
603178,42658
603179,12551
603180,34225
603181,44974
603183,36766
603185,15071
603186,2782
603187,2527
603188,6804
603189,28864
603192,37356
603196,7161
603197,25125
603198,7790
603199,19396
603200,16337
603203,34700
603208,43385
603214,11253
603217,7184
603218,17380
603220,40654
603222,29297
603223,9813
603225,713
603226,17862
603227,45171
603228,48
603229,21270
603232,46620
603233,43782
603236,35956
603238,10033
603239,51527
603256,32189
603258,24853
603259,29917
603260,17836
603266,5643
603267,44407
603268,38864
603269,26098
603277,21063
603278,43429
603279,49905
603283,13268
603286,53677
603288,25135
603289,42317
603297,22956
603298,26855
603299,38650
603300,40978
603301,45377
603303,35205
603305,20417
603306,48004
603308,24927
603309,675
603311,31761
603313,10657
603315,33181
603316,2538
603317,6276
603318,3730
603319,24472
603320,26821
603321,26995
603322,22750
603323,23711
603326,2437
603327,20549
603328,20257
603329,1144
603330,6933
603331,11184
603332,39823
603333,44667
603335,47726
603336,5679
603337,48950
603338,47453
603339,34439
603345,35287
603348,17526
603351,26362
603355,46112
603356,44001
603357,44641
603358,463
603359,192
603360,18768
603363,6319
603365,34999
603366,19469
603367,26771
603368,45975
603369,15819
603377,9334
603378,41099
603379,14434
603380,9584
603383,15224
603385,6765
603386,23590
603387,24163
603388,42466
603389,15391
603390,48209
603393,42628
603396,42853
603398,46822
603399,1143
603416,52365
603421,11587
603429,36987
603444,40161
603456,52437
603458,51686
603466,15335
603477,17413
603486,44035
603488,12272
603489,22142
603496,18211
603499,8820
603500,34336
603501,5990
603505,39725
603506,7129
603507,5894
603508,8858
603515,1320
603516,24660
603517,35744
603518,22943
603519,1480
603520,16259
603527,50662
603528,882
603530,20612
603533,37957
603535,16537
603536,36224
603538,15199
603555,17932
603556,52438
603557,36283
603558,47214
603559,40672
603566,51470
603567,18151
603568,53649
603569,43858
603577,38040
603578,17717
603579,53939
603580,27987
603583,38709
603585,42118
603586,457
603587,21979
603588,38775
603589,31885
603590,43924
603595,9213
603596,28869
603598,37146
603599,30547
603600,6977
603601,33010
603602,39881
603603,45329
603605,17353
603606,29223
603607,5284
603608,5914
603609,26716
603610,4502
603611,34323
603612,51819
603613,12107
603615,35880
603616,8864
603617,40163
603618,23689
603619,2784
603626,28007
603628,1410
603629,14899
603630,26065
603633,11949
603636,1517
603637,14839
603638,43363
603639,17794
603648,49843
603650,48019
603655,15028
603656,43691
603657,17173
603658,17148
603659,16195
603660,13452
603661,31214
603662,46239
603663,10996
603665,2681
603666,16229
603667,18446
603668,9867
603669,30181
603676,41407
603677,12788
603678,23836
603679,52109
603680,29979
603681,49172
603683,5035
603685,39289
603686,40367
603687,29144
603688,7825
603689,2347
603690,40100
603693,22505
603696,50034
603697,41125
603698,42109
603699,3085
603700,14985
603701,31932
603703,23807
603706,44793
603707,15155
603708,31256
603709,2703
603711,15675
603712,42770
603713,49957
603716,9872
603717,45689
603718,52345
603721,11486
603722,35688
603725,46946
603726,1314
603727,17693
603728,23306
603729,15038
603730,46612
603733,26097
603737,31380
603738,20361
603739,23428
603755,29896
603757,46482
603766,18411
603767,16079
603768,51200
603773,19294
603776,33405
603777,31576
603778,30380
603779,12355
603786,5455
603787,54069
603788,54177
603789,30165
603790,11914
603797,36100
603798,15640
603799,10143
603800,39785
603801,33068
603803,16538
603806,14846
603808,5926
603809,48371
603810,50002
603811,36624
603813,17854
603815,52791
603816,23030
603817,23047
603818,34157
603819,53015
603822,27007
603823,17469
603825,41151
603826,51503
603828,27083
603829,10637
603833,12540
603838,32897
603839,37343
603843,41109
603848,30213
603855,53621
603856,33168
603858,25774
603859,39630
603860,52897
603861,17326
603863,24534
603866,2320
603867,19971
603868,17916
603869,8684
603871,9990
603876,42573
603877,30905
603878,49789
603879,48264
603880,29375
603881,54215
603882,877
603883,1849
603885,5775
603886,34680
603887,34861
603888,32506
603889,31893
603890,37294
603895,31080
603896,31853
603897,39537
603898,30213
603899,45376
603900,23548
603901,1724
603903,41930
603906,49944
603908,39317
603909,11827
603912,12042
603915,29315
603916,45458
603917,47887
603918,34898
603919,4755
603920,14569
603922,17122
603926,50199
603927,36615
603928,7896
603929,39907
603933,53397
603936,5182
603937,26621
603938,28004
603939,44905
603955,53780
603956,13871
603958,969
603959,15865
603960,18998
603963,40566
603966,20391
603967,43331
603968,2611
603969,34959
603970,21866
603976,20502
603977,42772
603978,14821
603979,5882
603980,11327
603982,20803
603983,14966
603985,53017
603986,22195
603987,1880
603988,7773
603989,47385
603990,24559
603991,31375
603992,1987
603993,2655
603996,28215
603997,21311
603998,27701
603999,24936
688001,24196
688002,51564
688003,40639
688005,52911
688006,30103
688007,35774
688008,3347
688009,22176
688010,6766
688011,30194
688012,34631
688015,30598
688016,25573
688018,50769
688019,53203
688020,5224
688021,33368
688022,4304
688025,51205
688028,36635
688029,45411
688030,38283
688033,6626
688036,30725
688058,28160
688066,6547
688068,48523
688088,37729
688098,7598
688099,25900
688101,2862
688108,1286
688111,41422
688116,51467
688122,18554
688128,18033
688138,11161
688139,6642
688166,22683
688168,50764
688188,3269
688196,40555
688199,51741
688202,43505
688288,11317
688299,5223
688300,17908
688310,13699
688321,28498
688358,28156
688363,13711
688366,19143
688368,33834
688369,12569
688388,35391
688389,38624
830799,44349
830809,47526
831063,26786
831102,37084
831173,43536
831213,8451
831274,36536
831406,15964
831475,9814
831856,18667
831895,22374
831971,37476
832003,50690
832238,27899
832255,2797
832283,45511
832388,2277
832491,16444
832709,16257
832861,37828
833047,26257
833137,27989
833629,37904
833645,21936
833831,6278
834021,10861
834195,52563
834316,41165
834765,19716
834779,37686
835147,36645
836019,51186
836099,34131
837069,15237
838966,39151
838982,38157
872521,52305
